Code,Code_Number,Description,Code_Family,Analytical_Domain,Analytical_Category,Analytical_Subcategory,Primary_Entity,Dashboard_Group,Traffic_Relevance_Score,Traffic_Relevance_Band,Keep_in_Main_Collision_Dashboard,Modeling_Role,Recommended_Use,Flag_Traffic_Core,Flag_Vehicle_or_RoadUser,Flag_Person_Profile,Flag_Location_Infrastructure,Flag_Behavior_Tactic,Flag_Severity_Harm,Flag_Jurisdiction_Admin
367,367,Was transit patrol,300s,Behavior / Tactics,Incident Tactics,General incident behavior,Suspect,Narrative enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,0,0,1,0,0
368,368,Suspect speaks foreign language,300s,Behavior / Tactics,Incident Tactics,Targeting / intimidation / gang signaling,Suspect,Narrative enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,0,0,1,0,0
369,369,Suspect speaks Spanish,300s,Behavior / Tactics,Incident Tactics,Targeting / intimidation / gang signaling,Suspect,Narrative enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,0,0,1,0,0
370,370,Frisks victim / pats down / searches victim,300s,Behavior / Tactics,Incident Tactics,General incident behavior,Suspect,Narrative enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,0,0,1,0,0
371,371,Gang affiliation questions asked / gang statement made,300s,Behavior / Tactics,Incident Tactics,Targeting / intimidation / gang signaling,Suspect,Narrative enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,0,0,1,0,0
372,372,Photographed victim / took pictures of victim,300s,Behavior / Tactics,Incident Tactics,Targeting / intimidation / gang signaling,Suspect,Narrative enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,0,0,1,0,0
373,373,Handicapped / in wheelchair,300s,Behavior / Tactics,Incident Tactics,General incident behavior,Suspect,Narrative enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,0,0,1,0,0
374,374,Gang signs / threw gang signs using hands,300s,Behavior / Tactics,Incident Tactics,Targeting / intimidation / gang signaling,Suspect,Narrative enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,0,0,1,0,0
375,375,Removes cash register,300s,Behavior / Tactics,Incident Tactics,Property-taking tactic,Suspect,Narrative enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,0,0,1,0,0
376,376,Makes victim kneel,300s,Behavior / Tactics,Incident Tactics,Entry / control / movement tactic,Suspect,Narrative enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,0,0,1,0,0
377,377,Takes victim's identification / driver license,300s,Behavior / Tactics,Incident Tactics,Property-taking tactic,Suspect,Narrative enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,1,0,0,1,0,0
378,378,Brings own bag,300s,Behavior / Tactics,Incident Tactics,Operational support / accomplice coordination,Suspect,Narrative enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,0,0,1,0,0
379,379,Turns off lights / electricity,300s,Behavior / Tactics,Incident Tactics,General incident behavior,Suspect,Narrative enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,0,0,1,0,0
380,380,Distracts victim,300s,Behavior / Tactics,Incident Tactics,General incident behavior,Suspect,Narrative enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,0,0,1,0,0
381,381,Suspect apologizes,300s,Behavior / Tactics,Incident Tactics,General incident behavior,Suspect,Narrative enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,0,0,1,0,0
382,382,Removed money / property from safe,300s,Behavior / Tactics,Incident Tactics,Property-taking tactic,Suspect,Narrative enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,0,0,1,0,0
383,383,Suspect entered during open house / party / estate / yard sale,300s,Behavior / Tactics,Incident Tactics,General incident behavior,Suspect,Narrative enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,0,0,1,0,0
384,384,Suspect removed drugs from location,300s,Behavior / Tactics,Incident Tactics,General incident behavior,Suspect,Narrative enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,0,0,1,0,0
385,385,Suspect removed parts from vehicle,300s,Behavior / Tactics,Incident Tactics,Vehicle-related tactic,Suspect,Vehicle-related context,2,2 - Limited,Optional,Niche analysis only,"Keep for special studies, QA checks, or case-specific review rather than the main dashboard.",0,1,0,0,1,0,0
386,386,Suspect removed property from trunk of vehicle,300s,Behavior / Tactics,Incident Tactics,Property-taking tactic,Suspect,Vehicle-related context,2,2 - Limited,Optional,Niche analysis only,"Keep for special studies, QA checks, or case-specific review rather than the main dashboard.",0,1,0,0,1,0,0
387,387,Weapon (other than gun) in waistband,300s,Behavior / Tactics,Incident Tactics,Weapon display / firearm tactic,Weapon,Narrative enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,0,0,1,0,0
388,388,Suspect points laser at plane / helicopter,300s,Behavior / Tactics,Incident Tactics,Weapon display / firearm tactic,Weapon,Narrative enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,0,0,1,0,0
389,389,Knock-knock,300s,Behavior / Tactics,Incident Tactics,General incident behavior,Suspect,Narrative enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,0,0,1,0,0
390,390,Purse snatch,300s,Behavior / Tactics,Incident Tactics,General incident behavior,Suspect,Narrative enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,0,0,1,0,0
391,391,Used demand note,300s,Behavior / Tactics,Incident Tactics,General incident behavior,Suspect,Narrative enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,0,0,1,0,0
392,392,False emergency reporting,300s,Behavior / Tactics,Incident Tactics,General incident behavior,Suspect,Narrative enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,0,0,1,0,0
393,393,911 abuse,300s,Behavior / Tactics,Incident Tactics,General incident behavior,Suspect,Narrative enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,1,0,0,1,0,0
394,394,Suspect takes UPS / FedEx / USPS packages,300s,Behavior / Tactics,Incident Tactics,Property-taking tactic,Suspect,Narrative enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,0,0,1,0,0
395,395,Murder / Suicide,300s,Behavior / Tactics,Incident Tactics,General incident behavior,Suspect,Narrative enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,0,0,1,0,0
396,396,Used paper plates to disguise license number,300s,Behavior / Tactics,Incident Tactics,Vehicle-related tactic,Suspect,Vehicle-related context,2,2 - Limited,Optional,Niche analysis only,"Keep for special studies, QA checks, or case-specific review rather than the main dashboard.",0,0,0,0,1,0,0
397,397,"Cut lock (bicycle, gate, etc.)",300s,Behavior / Tactics,Incident Tactics,General incident behavior,Suspect,Narrative enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,0,0,1,0,0
398,398,"Roof access (remove A/C, equipment, etc.)",300s,Behavior / Tactics,Incident Tactics,Entry / control / movement tactic,Suspect,Narrative enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,0,0,1,0,0
399,399,Vehicle-to-vehicle shooting,300s,Behavior / Tactics,Incident Tactics,Weapon display / firearm tactic,Weapon,Vehicle-related context,2,2 - Limited,Optional,Niche analysis only,"Keep for special studies, QA checks, or case-specific review rather than the main dashboard.",0,1,0,0,1,0,0
400,400,Force used,400s,Force / Threat / Control,Violence and Coercion,General force or control,Victim,Severity / harm context,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,0,0,0,1,0
401,401,Bit,400s,Force / Threat / Control,Violence and Coercion,Physical assault / injury mechanism,Victim,Severity / harm context,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,0,0,0,1,0
402,402,Blindfolded,400s,Force / Threat / Control,Violence and Coercion,Restraint / immobilization,Victim,Severity / harm context,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,0,0,0,1,0
403,403,Bomb threat – bomb found,400s,Force / Threat / Control,Violence and Coercion,Mass-harm or explosive threat,Threat,Severity / harm context,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,0,0,0,1,0
404,404,Bomb threat – no bomb,400s,Force / Threat / Control,Violence and Coercion,Mass-harm or explosive threat,Threat,Severity / harm context,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,0,0,0,1,0
405,405,Bound,400s,Force / Threat / Control,Violence and Coercion,Restraint / immobilization,Victim,Severity / harm context,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,0,0,0,1,0
406,406,Brutal assault,400s,Force / Threat / Control,Violence and Coercion,General force or control,Victim,Severity / harm context,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,0,0,0,1,0
407,407,Burned victim,400s,Force / Threat / Control,Violence and Coercion,Physical assault / injury mechanism,Victim,Severity / harm context,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,0,0,0,1,0
408,408,Choked / choke hold / strangulation / suffocation,400s,Force / Threat / Control,Violence and Coercion,Physical assault / injury mechanism,Victim,Severity / harm context,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,0,0,0,1,0
409,409,Covered mouth with hands,400s,Force / Threat / Control,Violence and Coercion,General force or control,Victim,Severity / harm context,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,0,0,0,1,0
410,410,Covered victim’s face,400s,Force / Threat / Control,Violence and Coercion,General force or control,Victim,Severity / harm context,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,0,0,0,1,0
411,411,Cut / stabbed,400s,Force / Threat / Control,Violence and Coercion,Physical assault / injury mechanism,Victim,Severity / harm context,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,0,0,0,1,0
412,412,Disfigured,400s,Force / Threat / Control,Violence and Coercion,General force or control,Victim,Severity / harm context,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,0,0,0,1,0
413,413,Drugged,400s,Force / Threat / Control,Violence and Coercion,Physical assault / injury mechanism,Victim,Severity / harm context,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,0,0,0,1,0
414,414,Gagged,400s,Force / Threat / Control,Violence and Coercion,Restraint / immobilization,Victim,Severity / harm context,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,0,0,0,1,0
